Season,Club,First Name,Last Name,Position,Total Compensation,Base Salary
2017,DAL,Paxton,Pomykal,M,"$75,000 ","$70,000 "
2017,COL,Jared,Watts,D-M,"$75,000 ","$75,000 "
2017,KC,Latif,Blessing,F,"$74,379 ","$65,004 "
2017,ATL,Chris,Goslin,M,"$74,000 ","$70,000 "
2017,NYCFC,James,Sands,D-M,"$73,833 ","$53,000 "
2017,NYRB,Michael,Murillo,D,"$73,754 ","$65,004 "
2017,ORL,Hadji,Barry,F,"$73,313 ","$68,750 "
2017,CLB,"Alhassan ""Lalas""",Abubakar,D,"$72,500 ","$65,000 "
2017,MTL,Nick,Depuy,F,"$72,500 ","$65,000 "
2017,CLB,Nikolaj,Hansen,F,"$72,500 ","$65,000 "
2017,DAL,Jacori,Hayes,M,"$72,500 ","$65,000 "
2017,DC,Chris,Odoi-Atsem,D,"$72,500 ","$65,000 "
2017,LA,Hugo,Arellano,D,"$72,375 ","$65,000 "
2017,DC,Steven,Clark,GK,"$72,000 ","$72,000 "
2017,TFC,Ben,Spencer,F,"$71,554 ","$65,004 "
2017,DC,Chris,Korb,D,"$71,004 ","$65,004 "
2017,PHI,Derrick,Jones,M,"$70,900 ","$65,000 "
2017,MTL,Chris,Duvall,D,"$70,875 ","$70,875 "
2017,VAN,Marco,Bustos,M,"$70,475 ","$65,625 "
2017,CLB,Cristian,Martinez,M,"$70,133 ","$65,633 "
2017,DC,Jalen,Robinson,D,"$69,996 ","$69,996 "
2017,NYRB,Alex,Muyl,F,"$69,625 ","$65,625 "
2017,NE,London,Woodberry,D,"$69,300 ","$69,300 "
2017,MNUFC,Jose,Leiton,F-M,"$68,504 ","$53,004 "
2017,KC,Kevin,Oliveira,M,"$68,337 ","$65,004 "
2017,MNUFC,Brent,Kallman,D,"$68,296 ","$65,004 "
2017,MNUFC,Ismaila,Jome,M,"$67,837 ","$65,004 "
2017,VAN,Brett,Levis,D,"$67,500 ","$65,000 "
2017,VAN,Kyle,Greig,F,"$66,849 ","$65,004 "
2017,MNUFC,Joseph,Greenspan,D,"$66,469 ","$65,000 "
2017,SEA,Aaron,Kovar,M,"$66,350 ","$66,150 "
2017,COL,John,Berner,GK,"$66,150 ","$66,150 "
2017,ATL,Harrison,Heath,M,"$66,150 ","$66,150 "
2017,MTL,Anthony,Jackson-Hamel,F,"$66,150 ","$66,150 "
2017,LA,Bradford,Jamieson,F,"$66,150 ","$66,150 "
2017,SEA,Bryan,Meredith,GK,"$66,150 ","$66,150 "
2017,HOU,Dylan,Remick,D,"$66,150 ","$66,150 "
2017,LA,David,Romney,D,"$66,150 ","$66,150 "
2017,NE,Donnie,Smith,M,"$66,150 ","$66,150 "
2017,HOU,Kevin,Garcia,D,"$65,633 ","$65,633 "
2017,SEA,Tyler,Miller,GK,"$65,633 ","$65,633 "
2017,NYCFC,Andre,Rawls,GK,"$65,633 ","$65,633 "
2017,RSL,Ricardo,Velazco,F,"$65,633 ","$65,633 "
2017,DC,Rob,Vincent,M-F,"$65,633 ","$65,633 "
2017,NYRB,Anatole,Abang,F,"$65,625 ","$65,625 "
2017,RSL,Danilo,Acosta,M,"$65,625 ","$65,625 "
2017,MNUFC,Brandon,Allen,F,"$65,625 ","$65,625 "
2017,ATL,Mikey,Ambrose,D,"$65,625 ","$65,625 "
2017,PHI,Eric,Ayuk,M,"$65,625 ","$65,625 "
2017,CHI,Drew,Conner,M,"$65,625 ","$65,625 "
2017,NE,Cody,Cropper,F,"$65,625 ","$65,625 "
2017,LA,Clement,Diop,GK,"$65,625 ","$65,625 "
2017,SEA,Oniel,Fisher,M-D,"$65,625 ","$65,625 "
2017,NE,Zachary,Herivaux,M,"$65,625 ","$65,625 "
2017,NYCFC,Eirik,Johansen,GK,"$65,625 ","$65,625 "
2017,LA,Jack,McBean,F,"$65,625 ","$65,625 "
2017,LA,Raul,Mendiola,F,"$65,625 ","$65,625 "
2017,CLB,Rodrigo,Saravia,M,"$65,625 ","$65,625 "
2017,DC,Travis,Worra,GK,"$65,625 ","$65,625 "
2017,ORL,Tony,Rocha,M,"$65,621 ","$65,621 "
2017,POR,Jack,Barmby,M-F,"$65,004 ","$65,004 "
2017,KC,Kharlton,Belmar,F,"$65,004 ","$65,004 "
2017,SJ,Matt,Bersano,GK,"$65,004 ","$65,004 "
2017,CHI,Brandt,Bronico,M,"$65,004 ","$65,004 "
2017,TFC,Sergio,Camargo,M,"$65,004 ","$65,004 "
2017,TFC,Benoit,Cheyrou,M,"$65,004 ","$65,004 "
2017,CHI,Jorge,Corrales,D,"$65,004 ","$65,004 "
2017,DAL,Eduardo,Cortes,GK,"$65,004 ","$65,004 "
2017,COL,Mike,Da Fonte,D,"$65,004 ","$65,004 "
2017,CHI,Matej,Dekovic,D,"$65,004 ","$65,004 "
2017,LA,Bradley,Diallo,D,"$65,004 ","$65,004 "
2017,COL,Sam,Hamilton,M,"$65,004 ","$65,004 "
2017,TFC,Jason,Hernandez,D,"$65,004 ","$65,004 "
2017,KC,Cameron,Iwasa,F,"$65,004 ","$65,004 "
2017,CHI,Daniel,Johnson,M,"$65,004 ","$65,004 "
2017,LA,Jonathan,Kempin,GK,"$65,004 ","$65,004 "
2017,HOU,George,Malki,D,"$65,004 ","$65,004 "
2017,KC,James,Musa,D-M,"$65,004 ","$65,004 "
2017,VAN,Jake,Nerwinski,D,"$65,004 ","$65,004 "
2017,CLB,Abuchi,Obinwa,M,"$65,004 ","$65,004 "
2017,PHI,Oguchi,Onyewu,D,"$65,004 ","$65,004 "
2017,TFC,Mark,Pais,GK,"$65,004 ","$65,004 "
2017,ATL,Kyle,Reynish,GK,"$65,004 ","$65,004 "
2017,VAN,Spencer,Richey,GK,"$65,004 ","$65,004 "
2017,VAN,Mauro,Rosales,M,"$65,004 ","$65,004 "
2017,KC,Soony,Saad,F,"$65,004 ","$65,004 "
2017,HOU,Vicente,Sanchez,F,"$65,004 ","$65,004 "
2017,NYCFC,Ben,Sweat,D,"$65,004 ","$65,004 "
2017,ATL,Alexander,Tambakis,GK,"$65,004 ","$65,004 "
2017,POR,Victor,Arboleda,M-F,"$65,000 ","$65,000 "
2017,COL,Dominique,Badji,F,"$65,000 ","$65,000 "
2017,HOU,Calle,Brown,GK,"$65,000 ","$65,000 "
2017,DC,Russell,Canouse,M,"$65,000 ","$65,000 "
2017,VAN,Alphonso,Davies,M,"$65,000 ","$65,000 "
2017,CHI,Patrick,Doody,D,"$65,000 ","$65,000 "
2017,ORL,Earl,Edwards,GK,"$65,000 ","$65,000 "
2017,NYRB,Aaron,Long,D,"$65,000 ","$65,000 "
2017,VAN,Ben,McKendry,M,"$65,000 ","$65,000 "
2017,PHI,Adam,Najem,M,"$65,000 ","$65,000 "
2017,CHI,Richard,Sanchez,M,"$65,000 ","$65,000 "
2017,SJ,Matheus,Silva,M,"$65,000 ","$65,000 "
2017,NE,Joshua,Smith,D,"$65,000 ","$65,000 "
2017,NYCFC,John,Stertzer,M,"$65,000 ","$65,000 "
2017,PHI,Ken,Tribbett,D,"$65,000 ","$65,000 "
2017,NYCFC,Ethan,White,D,"$65,000 ","$65,000 "
2017,ATL,Romario,Williams,F,"$65,000 ","$65,000 "
2017,POR,Bill,Tuiloma,D-M,"$64,254 ","$53,004 "
2017,PHI,Anthony,Fontana,M,"$61,422 ","$53,004 "
2017,POR,Rennico,Clarke,D,"$58,004 ","$53,004 "
2017,NYRB,Derrick,Etienne,M,"$58,000 ","$53,000 "
2017,DC,Bruno,Miranda,F,"$57,476 ","$53,000 "
2017,DC,Eric,Klenofsky,GK,"$56,754 ","$53,004 "
2017,RSL,Jose,Hernandez,M,"$56,379 ","$53,004 "
2017,KC,Gianluca,Busio,F,"$55,504 ","$53,004 "
2017,LA,Nathan,Smith,D,"$55,500 ","$53,004 "
2017,DAL,Bryan,Reynolds,F,"$55,000 ","$53,000 "
2017,COL,Ricardo,Perez,M,"$54,254 ","$53,004 "
2017,MTL,Louis,Beland Goyette,M,"$54,250 ","$53,000 "
2017,SEA,Tony,Alfaro,D,"$54,075 ","$54,075 "
2017,CHI,Joey,Calistri,M,"$54,075 ","$54,075 "
2017,COL,Dennis,Castillo,D,"$54,075 ","$54,075 "
2017,MTL,David,Choiniere,M,"$54,075 ","$54,075 "
2017,SJ,Kip,Colvey,D,"$54,075 ","$54,075 "
2017,TFC,Tsubasa,Endoh,F,"$54,075 ","$54,075 "
2017,NYCFC,Shannon,Gomez,D,"$54,075 ","$54,075 "
2017,DAL,Aaron,Guillen,D,"$54,075 ","$54,075 "
2017,NE,Femi,Hollinger-Janzen,F,"$54,075 ","$54,075 "
2017,CLB,Marshall,Hollingsworth,M,"$54,075 ","$54,075 "
2017,LA,Ariel,Lassiter,F,"$54,075 ","$54,075 "
2017,MTL,Michael,Salazar,F,"$54,075 ","$54,075 "
2017,VAN,Cole,Seiler,D,"$54,075 ","$54,075 "
2017,NE,Matt,Turner,GK,"$54,075 ","$54,075 "
2017,HOU,Christian,Lucatero,M,"$53,250 ","$53,000 "
2017,SEA,Seyi,Adekoya,F,"$53,004 ","$53,004 "
2017,TFC,Oyvind,Alseth,M-D,"$53,004 ","$53,004 "
2017,NYCFC,Kwame,Awuah,D-M,"$53,004 ","$53,004 "
2017,NYRB,Arun,Basuljevic,M,"$53,004 ","$53,004 "
2017,NYRB,Vincent,Bezecourt,M,"$53,004 ","$53,004 "
2017,CHI,Stefan,Cleveland,GK,"$53,004 ","$53,004 "
2017,ORL,Pierre,Da Silva,M,"$53,004 ","$53,004 "
2017,MNUFC,Thomas,De Villardi,D,"$53,004 ","$53,004 "
2017,SEA,Jordy,Delem,M,"$53,004 ","$53,004 "
2017,KC,Amer,Didic,D,"$53,004 ","$53,004 "
2017,RSL,Reagan,Dunk,D,"$53,004 ","$53,004 "
2017,TFC,Raheem,Edwards,F,"$53,004 ","$53,004 "
2017,PHI,Jack,Elliott,D,"$53,004 ","$53,004 "
2017,PHI,Marcus,Epps,M,"$53,004 ","$53,004 "
2017,HOU,Jose,Escalante,M,"$53,004 ","$53,004 "
2017,MTL,Kyle,Fisher,D,"$53,004 ","$53,004 "
2017,ORL,Devron,Garcia,M-F,"$53,004 ","$53,004 "
2017,HOU,Joseph,Holland,M,"$53,004 ","$53,004 "
2017,DAL,Walker,Hume,D,"$53,004 ","$53,004 "
2017,HOU,Taylor,Hunter,D,"$53,004 ","$53,004 "
2017,PHI,Aaron,Jones,D,"$53,004 ","$53,004 "
2017,MNUFC,Alex,Kapp,GK,"$53,004 ","$53,004 "
2017,CLB,Logan,Ketterer,GK,"$53,004 ","$53,004 "
2017,RSL,Brooks,Lennon,F,"$53,004 ","$53,004 "
2017,NYRB,Evan,Louro,GK,"$53,004 ","$53,004 "
2017,CLB,Connor,Maloney,D,"$53,004 ","$53,004 "
2017,SEA,Zach,Mathers,M,"$53,004 ","$53,004 "
2017,PHI,Jake,McGuire,GK,"$53,004 ","$53,004 "
2017,NYRB,Dan,Metzger,M,"$53,004 ","$53,004 "
2017,SJ,Lindo,Mfeka,M-F,"$53,004 ","$53,004 "
2017,NYRB,Hassan,N'dam,D,"$53,004 ","$53,004 "
2017,ORL,Leonardo,Pereira,D,"$53,004 ","$53,004 "
2017,HOU,Memo,Rodriguez,M,"$53,004 ","$53,004 "
2017,RSL,Justin,Schmidt,D,"$53,004 ","$53,004 "
2017,RSL,Connor,Sparrow,GK,"$53,004 ","$53,004 "
2017,KC,Colton,Storm,D,"$53,004 ","$53,004 "
2017,LA,Jaime,Villarreal,M,"$53,004 ","$53,004 "
2017,ATL,Anton,Walkes,D,"$53,004 ","$53,004 "
2017,HOU,Charlie,Ward,M,"$53,004 ","$53,004 "
2017,ATL,Andrew,Wheeler-Omiunu,M,"$53,004 ","$53,004 "
2017,SEA,Henry,Wingo,D-M,"$53,004 ","$53,004 "
2017,RSL,Nick,Besler,M,"$53,000 ","$53,000 "
2017,DAL,Reggie,Cannon,D,"$53,000 ","$53,000 "
2017,POR,Marco,Farfan,D,"$53,000 ","$53,000 "
2017,DAL,Jesus,Ferreira,F,"$53,000 ","$53,000 "
2017,VAN,Deybi,Flores,M,"$53,000 ","$53,000 "
2017,POR,Kendall,McIntosh,GK,"$53,000 ","$53,000 "
2017,ATL,Jeffrey,Oblitey Otoo,M-F,"$53,000 ","$53,000 "
2017,NYCFC,Sean,Okoli,F,"$53,000 ","$53,000 "
2017,KC,Tyler,Pasher,D-M,"$53,000 ","$53,000 "
2017,KC,Daniel,Salloi,F,"$53,000 ","$53,000 "
2017,ORL,Mason,Stajduhar,GK,"$53,000 ","$53,000 "
2017,SEA,Nouhou,Tolo,D,"$53,000 ","$53,000 "
2017,KC,Adrian,Zendejas,GK,"$53,000 ","$53,000 "
2016,ORL,,Kaka,M,"$7,167,500 ","$6,660,000 "
2016,TFC,Sebastian,Giovinco,F,"$7,115,556 ","$5,600,000 "
2016,TFC,Michael,Bradley,M,"$6,500,000 ","$6,000,000 "
2016,LA,Steven,Gerrard,M,"$6,132,500 ","$6,000,000 "
2016,NYCFC,Frank,Lampard,M,"$6,000,000 ","$6,000,000 "
2016,NYCFC,Andrea,Pirlo,M,"$5,915,690 ","$5,600,000 "
2016,NYCFC,David,Villa,F,"$5,610,000 ","$5,610,000 "
2016,TFC,Jozy,Altidore,F,"$4,825,000 ","$4,825,000 "
2016,SEA,Clint,Dempsey,F,"$4,605,942 ","$3,913,008 "
2016,LA,Giovani,Dos Santos,F,"$4,250,000 ","$2,500,000 "
2016,LA,Robbie,Keane,F,"$3,500,000 ","$3,500,000 "
2016,COL,Tim,Howard,GK,"$2,575,000 ","$2,100,000 "
2016,MTL,Didier,Drogba,F,"$2,191,667 ","$1,666,667 "
2016,SEA,Nicolas,Lodeiro,M,"$1,743,429 ","$1,371,429 "
2016,COL,Shkelzen,Gashi,F,"$1,668,750 ","$1,575,000 "
2016,VAN,Pedro,Morales,M,"$1,471,400 ","$1,232,500 "
2016,RSL,Juan Manuel,Martinez,F,"$1,458,667 ","$1,060,000 "
2016,SEA,Nelson,Valdez,F,"$1,455,000 ","$1,200,000 "
2016,SJ,Innocent,Emeghara,F,"$1,300,000 ","$988,000 "
2016,CLB,Federico,Higuain,M,"$1,175,000 ","$1,175,000 "
2016,PHI,Alejandro,Bedoya,M,"$1,166,254 ","$1,100,004 "
2016,POR,Liam,Ridgewell,D,"$1,140,000 ","$1,100,000 "
2016,COL,Kevin,Doyle,F,"$1,120,000 ","$1,075,000 "
2016,NE,Kei,Kamara,F,"$1,000,000 ","$1,000,000 "
2016,POR,Lucas,Melano,F,"$980,000 ","$760,000 "
2016,SEA,Osvaldo,Alonso,M,"$941,667 ","$900,000 "
2016,DC,Kennedy,Igboananike,F,"$901,667 ","$800,000 "
2016,NE,Xavier,Kouassi,M,"$890,542 ","$840,000 "
2016,HOU,DaMarcus,Beasley,D,"$813,333 ","$750,000 "
2016,KC,Roger,Espinoza,M,"$800,000 ","$800,000 "
2016,SJ,Simon,Dawkins,M,"$800,000 ","$800,000 "
2016,PHI,Maurice,Edu,M,"$793,750 ","$725,000 "
2016,CHI,David,Accam,F-M,"$770,938 ","$700,000 "
2016,NYCFC,Mix,Diskerud,M,"$761,250 ","$761,250 "
2016,VAN,Giles,Barnes,F-M,"$756,250 ","$700,000 "
2016,RSL,Kyle,Beckerman,M,"$750,000 ","$675,000 "
2016,KC,Matt,Besler,D,"$733,250 ","$700,000 "
2016,KC,Graham,Zusi,M,"$732,102 ","$700,000 "
2016,SJ,Henok,Goitom,F,"$729,300 ","$682,800 "
2016,VAN,Matias,Laba,M,"$720,500 ","$560,000 "
2016,NYRB,Bradley,Wright-Phillips,F,"$715,000 ","$650,000 "
2016,POR,Fanendo,Adi,F,"$712,500 ","$640,000 "
2016,PHI,Tranquillo,Barnetta,M,"$709,100 ","$650,000 "
2016,SJ,Chris,Wondolowski,F,"$700,000 ","$650,000 "
2016,NYRB,Sacha,Kljestan,M,"$687,500 ","$550,000 "
2016,DAL,Carlos,Gruezo,M,"$686,500 ","$450,000 "
2016,MTL,Laurent,Ciman,D,"$661,667 ","$630,000 "
2016,COL,Jermaine,Jones,M,"$650,000 ","$600,000 "
2016,ORL,Antonio,Nocerino,M,"$650,000 ","$600,000 "
2016,KC,Dom,Dwyer,F,"$618,750 ","$500,000 "
2016,POR,Diego,Valeri,M,"$605,000 ","$225,000 "
2016,CLB,Gaston,Sauro,D,"$601,313 ","$585,000 "
2016,ORL,Brek,Shea,M-D,"$595,000 ","$550,000 "
2016,HOU,Erick,Torres,F,"$590,000 ","$575,000 "
2016,RSL,Javier,Morales,M,"$590,000 ","$590,000 "
2016,DAL,Mauro,Diaz,M,"$562,890 ","$466,000 "
2016,DC,Alvaro,Saborio,F,"$535,500 ","$420,000 "
2016,NYRB,Aurelien,Collin,D,"$525,000 ","$500,000 "
2016,CHI,Johan,Kappelhof,D,"$520,000 ","$480,000 "
2016,POR,Darlington,Nagbe,M/F,"$515,000 ","$500,000 "
2016,CHI,Michael,De Leeuw,F,"$514,213 ","$450,000 "
2016,NE,Lee,Nguyen,M,"$500,000 ","$500,000 "
2016,NYRB,Dax,McCarty,M,"$500,000 ","$400,000 "
2016,NYRB,Gonzalo,Veron,M-F,"$500,000 ","$500,000 "
2016,SEA,Roman,Torres,D,"$491,813 ","$416,000 "
2016,NE,Jose,Goncalves,D,"$479,375 ","$450,000 "
2016,PHI,Ilsinho,Ilsinho,M,"$478,333 ","$430,000 "
2016,LA,Gyasi,Zardes,F,"$472,500 ","$472,500 "
2016,LA,Jelle,Van Damme,D,"$468,750 ","$425,000 "
2016,CLB,Ola,Kamara,F,"$457,500 ","$425,000 "
2016,LA,Landon,Donovan,F,"$456,000 ","$456,000 "
2016,ORL,David Mateos,Ramajo,D,"$453,333 ","$420,000 "
2016,NE,Juan,Agudelo,F,"$452,500 ","$425,000 "
2016,MTL,Lucas,Ontivero,M,"$440,000 ","$380,000 "
2016,DC,Luciano,Acosta,M-F,"$429,273 ","$327,273 "
2016,DC,Marcelo,Sarvas,M,"$425,000 ","$360,000 "
2016,MTL,Ignacio,Piatti,M,"$425,000 ","$425,000 "
2016,RSL,Nick,Rimando,GK,"$420,000 ","$400,000 "
2016,KC,Nuno,Coelho,D,"$412,500 ","$275,000 "
2016,KC,Benny,Feilhaber,M,"$412,188 ","$400,000 "
2016,PHI,Chris,Pontius,M-F,"$411,000 ","$380,000 "
2016,TFC,Will,Johnson,M,"$395,333 ","$375,000 "
2016,MTL,Marco,Donadel,M,"$386,667 ","$350,000 "
2016,NYCFC,Maxime,Chanot,D,"$383,004 ","$350,004 "
2016,HOU,Raul,Rodriguez,D,"$379,333 ","$350,000 "
2016,VAN,David,Ousted,GK,"$378,933 ","$360,000 "
2016,PHI,Roland,Alberg,M,"$377,250 ","$328,000 "
2016,NYRB,Daniel,Royer,M,"$375,000 ","$375,000 "
2016,DC,Bill,Hamid,GK,"$370,500 ","$325,000 "
2016,VAN,Masato,Kudo,F,"$370,000 ","$310,000 "
2016,HOU,Ricardo,Clark,M,"$356,700 ","$319,200 "
2016,KC,Brad,Davis,M,"$355,000 ","$355,000 "
2016,VAN,Cristian,Techera,M,"$345,000 ","$320,000 "
2016,SJ,Clarence,Goodson,D,"$342,000 ","$315,000 "
2016,SEA,Chad,Marshall,D,"$341,250 ","$325,000 "
2016,LA,Ashley,Cole,D,"$327,625 ","$300,000 "
2016,POR,Amobi,Okugo,D-M,"$325,000 ","$300,000 "
2016,NYRB,Ronald,Zubar,D,"$320,000 ","$240,000 "
2016,POR,Steven,Taylor,D,"$319,583 ","$300,000 "
2016,VAN,Kendall,Waston,D,"$318,125 ","$300,000 "
2016,NYRB,Gideon,Baah,D,"$315,500 ","$230,000 "
2016,SEA,Brad,Evans,D-M,"$315,166 ","$276,665 "
2016,HOU,Will,Bruin,F,"$311,667 ","$310,000 "
2016,COL,Sebastien,Le Toux,F-M,"$310,228 ","$300,000 "
2016,CLB,Michael,Parkhurst,D,"$300,000 ","$275,000 "
2016,COL,Dillon,Powers,M,"$300,000 ","$270,000 "
2016,NYCFC,Frederic,Brilliant,D,"$299,667 ","$260,000 "
2016,SEA,Alvaro,Fernandez,M,"$294,000 ","$264,000 "
2016,CLB,Harrison,Afful,D,"$291,667 ","$275,000 "
2016,CLB,Tony,Tchani,M,"$283,333 ","$250,000 "
2016,NYRB,Felipe,Martins,M,"$280,000 ","$250,000 "
2016,DC,Chris,Rolfe,F,"$272,500 ","$257,500 "
2016,SEA,Andreas,Ivanschitz,M,"$271,250 ","$250,000 "
2016,POR,Jack,McInerney,F,"$270,000 ","$270,000 "
2016,NYRB,Luis,Robles,GK,"$267,500 ","$265,000 "
2016,CLB,Cedrick,Mabwati,M,"$263,350 ","$235,000 "
2016,SEA,Erik,Friberg,M,"$262,500 ","$240,000 "
2016,NE,Gershon,Koffie,M,"$261,000 ","$250,000 "
2016,SJ,Quincy,Amarikwa,F,"$260,667 ","$247,000 "
2016,DC,Bobby,Boswell,D,"$260,000 ","$260,000 "
2016,ORL,Bryan,Rochez,F,"$259,500 ","$180,000 "
2016,DC,Sean,Franklin,D,"$256,667 ","$225,000 "
2016,POR,Nat,Borchers,D,"$255,000 ","$245,000 "
2016,VAN,Christian,Bolanos,M,"$253,500 ","$250,000 "
2016,CHI,Sean,Johnson,GK,"$253,000 ","$250,000 "
2016,SJ,Victor,Bernardez,D,"$251,600 ","$210,000 "
2016,CLB,Ethan,Finlay,M,"$250,000 ","$250,000 "
2016,DAL,Maximiliano,Urruti,F,"$250,000 ","$250,000 "
2016,LA,Mike,Magee,M,"$250,000 ","$250,000 "
2016,MTL,Victor,Cabrera,D,"$250,000 ","$250,000 "
2016,NE,Teal,Bunbury,F,"$250,000 ","$205,000 "
2016,ORL,Matias,Perez,F,"$250,000 ","$250,000 "
2016,TFC,Drew,Moor,D,"$250,000 ","$235,000 "
2016,HOU,Boniek,Garcia,M,"$247,500 ","$225,000 "
2016,TFC,Steven,Beitashour,D,"$244,000 ","$230,000 "
2016,SJ,Anibal,Godoy,M,"$242,250 ","$216,000 "
2016,NE,Kelyn,Rowe,M,"$241,000 ","$160,000 "
2016,DAL,Kellyn,Acosta,M,"$240,000 ","$220,000 "
2016,DC,Lloyd,Sam,M-F,"$240,000 ","$230,000 "
2016,KC,Justin,Mapp,M,"$239,070 ","$224,070 "
2016,CLB,Steve,Clark,GK,"$238,333 ","$220,000 "
2016,HOU,Cristian,Maidana,M,"$237,600 ","$223,850 "
2016,DC,Nick,DeLeon,M,"$235,000 ","$235,000 "
2016,MTL,Dominic,Oduro,F,"$235,000 ","$235,000 "
2016,RSL,Chris,Wingert,D,"$235,000 ","$235,000 "
2016,RSL,Stephen,Sunday,M,"$233,000 ","$220,000 "
2016,POR,Darren,Mattocks,F,"$231,667 ","$215,000 "
2016,NYCFC,Jefferson,Mena,D,"$231,400 ","$220,000 "
2016,NE,Andrew,Farrell,D,"$229,500 ","$148,500 "
2016,LA,Robbie,Rogers,M,"$228,500 ","$220,000 "
2016,NYRB,Omer,Damari,F,"$228,500 ","$228,500 "
2016,COL,Sam,Cronin,M,"$227,500 ","$225,000 "
2016,LA,AJ,DeLaGarza,D,"$227,500 ","$225,000 "
2016,DC,Patrick,Nyarko,F-M,"$225,750 ","$210,000 "
2016,VAN,Blas,Perez,F,"$225,750 ","$215,000 "
2016,KC,Chance,Myers,D,"$225,000 ","$200,000 "
2016,KC,Paulo,Nagamura,M,"$225,000 ","$225,000 "
2016,PHI,CJ,Sapong,F,"$225,000 ","$225,000 "
2016,CLB,Waylon,Francis,D,"$224,375 ","$200,000 "
2016,SJ,Marvell,Wynne,D,"$224,375 ","$213,750 "
2016,DAL,Zach,Loyd,D,"$221,667 ","$200,000 "
2016,RSL,Anthony,Beltran,D,"$220,950 ","$210,000 "
2016,TFC,Justin,Morrow,D,"$216,667 ","$200,000 "
2016,MTL,Hernan,Bernardello,M,"$216,000 ","$216,000 "
2016,RSL,Jamison,Olave,D,"$215,000 ","$215,000 "
2016,DC,Davy,Arnaud,M,"$212,500 ","$212,500 "
2016,MTL,Johan,Venegas,M,"$212,500 ","$200,000 "
2016,NYCFC,Jason,Hernandez,D,"$210,000 ","$200,000 "
2016,CLB,Nicolai,Naess,D,"$207,504 ","$200,004 "
2016,NYCFC,Stiven,Mendoza,F,"$207,276 ","$207,276 "
2016,SEA,Stefan,Frei,GK,"$206,250 ","$200,000 "
2016,NYRB,Kemar,Lawrence,D,"$205,600 ","$100,000 "
2016,POR,Vytautas,Andriuskevicius,D,"$204,992 ","$184,992 "
2016,DAL,Juan Esteban,Ortiz,M,"$204,500 ","$160,000 "
2016,CHI,John,Goossens,M,"$203,333 ","$200,000 "
2016,NYCFC,Andoni,Iraola,D,"$200,004 ","$200,004 "
2016,KC,Soni,Mustivar,M,"$200,000 ","$200,000 "
2016,RSL,Yura,Movsisyan,F,"$200,000 ","$200,000 "
2016,SJ,Darwin,Ceren,M,"$199,375 ","$150,000 "
2016,KC,Diego,Rubio Kostner,F,"$196,875 ","$180,000 "
2016,LA,Dan,Kennedy,GK,"$195,400 ","$180,000 "
2016,COL,Sean,St. Ledger,D,"$194,375 ","$191,875 "
2016,PHI,Joshua,Yaro,D,"$194,000 ","$130,000 "
2016,TFC,Armando,Cooper,M,"$193,333 ","$180,000 "
2016,ORL,Jose,Aja,D,"$192,000 ","$192,000 "
2016,VAN,Christian,Dean,D,"$191,000 ","$110,000 "
2016,SJ,Alberto,Quintero,M,"$190,717 ","$169,992 "
2016,SEA,Jordan,Morris,F,"$190,500 ","$178,000 "
2016,HOU,Andrew,Wenger,M,"$190,000 ","$190,000 "
2016,MTL,Matteo,Mancosu,F,"$189,000 ","$189,000 "
2016,DC,Lamar,Neagle,M-F,"$187,833 ","$185,000 "
2016,CLB,Justin,Meram,M,"$185,000 ","$175,000 "
2016,SEA,Tyrone,Mears,D,"$184,000 ","$175,000 "
2016,VAN,Russell,Teibert,M,"$182,500 ","$115,000 "
2016,MTL,Hassoun,Camara,D,"$180,000 ","$180,000 "
2016,SJ,Steven,Lenhart,F,"$179,083 ","$170,000 "
2016,HOU,Eric,Alexander,M,"$178,750 ","$165,000 "
2016,CLB,Wil,Trapp,M,"$178,250 ","$151,250 "
2016,ORL,Cyle,Larin,F,"$177,000 ","$135,000 "
2016,DAL,Norberto,Paparatto,D,"$175,000 ","$175,000 "
2016,LA,Jeff,Larentowicz,M,"$175,000 ","$175,000 "
2016,NYCFC,Ronald,Matarrita,D,"$175,000 ","$150,000 "
2016,RSL,Joao,Plata,F,"$175,000 ","$175,000 "
2016,TFC,Jonathan,Osorio,M,"$174,571 ","$166,750 "
2016,DAL,,Alves Dos Santos Getterson,F,"$174,500 ","$144,000 "
2016,HOU,Collen,Warner,M,"$174,434 ","$146,934 "
2016,PHI,Anderson,Conceicao,D,"$174,167 ","$150,000 "
2016,DAL,Walker,Zimmerman,D,"$174,000 ","$174,000 "
2016,POR,Diego,Chara,M,"$172,000 ","$150,000 "
2016,HOU,Sheanon,Williams,D,"$171,500 ","$162,500 "
2016,DAL,Fabian,Castillo,M-F,"$170,750 ","$155,750 "
2016,HOU,Tyler,Deric,GK,"$170,000 ","$170,000 "
2016,LA,Alan,Gordon,F,"$170,000 ","$170,000 "
2016,SJ,Shea,Salinas,M,"$166,458 ","$163,125 "
2016,LA,Leonardo,Da Silva,D,"$165,000 ","$160,000 "
2016,NE,Diego,Fagundez,M,"$165,000 ","$145,000 "
2016,VAN,Jordan,Harvey,D,"$165,000 ","$165,000 "
2016,NYCFC,Jack,Harrison,M,"$160,500 ","$125,000 "
2016,RSL,Luke,Mulholland,M,"$160,008 ","$160,008 "
2016,CHI,Razvan,Cocis,M,"$160,000 ","$160,000 "
2016,RSL,Olmes,Garcia,F,"$160,000 ","$160,000 "
